Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL56,OUT046,1458.4550080536917
FDH17,OUT018,1372.6884907407414
FDP37,OUT046,2142.7435709401707
FDG09,OUT019,482.6995426229507
FDA55,OUT045,3643.519725984252
FDX31,OUT049,3945.4325672131154
FDJ41,OUT045,4433.304032653062
DRC24,OUT045,2644.4778427083343
FDQ21,OUT035,2243.669596721311
NCT54,OUT045,1435.9121343750003
FDH08,OUT049,3643.519725984252
FDY38,OUT018,3327.9525829268296
DRM11,OUT010,584.7577647727275
FDG32,OUT049,3454.0625591549287
NCH18,OUT046,3643.519725984252
FDI20,OUT035,3643.519725984252
FDA33,OUT018,2232.847021848739
FDN45,OUT013,3454.0625591549287
FDT45,OUT010,165.91858165137603
FDR32,OUT035,3737.2957751824797
FDA48,OUT017,3737.2957751824797
FDN23,OUT017,2286.4132673684217
NCR18,OUT035,677.1027476190475
FDD45,OUT046,1435.9121343750003
FDI22,OUT018,3327.9525829268296
FDT09,OUT013,2243.669596721311
DRC24,OUT027,4117.3177126315795
FDT39,OUT046,2649.1102324324324
FDX28,OUT045,1461.8437959999997
FDA50,OUT018,1372.6884907407414
FDT33,OUT027,4117.3177126315795
FDQ60,OUT049,2142.7435709401707
NCM19,OUT018,1372.6884907407414
FDF40,OUT046,4034.300306896551
NCI30,OUT035,3643.519725984252
FDK34,OUT049,4340.218358415841
FDA38,OUT027,6280.890879999996
FDT02,OUT045,583.8145788617886
FDC11,OUT017,1284.7897668711655
FDD08,OUT046,677.1027476190475
NCS29,OUT046,4034.300306896551
DRI03,OUT010,425.9355914529916
FDK48,OUT035,1103.1862133333336
FDM52,OUT049,3053.099877777778
FDP49,OUT035,935.0323883040942
DRA24,OUT046,2453.7477006993017
NCJ43,OUT049,2552.005235185186
FDE11,OUT045,3384.1080642424226
FDP01,OUT049,2453.7477006993017
FDQ59,OUT018,1202.656733333333
FDA43,OUT019,482.6995426229507
FDL14,OUT017,2286.4132673684217
FDV50,OUT010,281.4820818181817
FDT01,OUT027,5329.314724444444
NCC42,OUT035,1987.251048648648
FDO28,OUT046,1987.251048648648
FDD32,OUT019,165.91858165137603
FDV45,OUT035,2939.348476190474
NCW17,OUT019,281.4820818181817
NCJ17,OUT027,2517.8820884848496
NCF18,OUT049,2939.348476190474
FDP01,OUT045,2453.7477006993017
FDH24,OUT045,2453.7477006993017
FDI38,OUT027,5329.314724444444
FDX03,OUT035,677.1027476190475
FDY28,OUT046,3454.0625591549287
FDN34,OUT018,2552.005235185186
FDJ02,OUT045,2644.4778427083343
FDW40,OUT019,281.4820818181817
FDX03,OUT017,677.1027476190475
FDE17,OUT027,4117.3177126315795
FDT58,OUT046,2286.4132673684217
FDI38,OUT013,3945.4325672131154
FDW22,OUT035,3945.4325672131154
FDS15,OUT027,2517.8820884848496
NCX06,OUT013,2752.9709346534655
DRK47,OUT035,3737.2957751824797
FDC23,OUT027,5329.314724444444
FDM56,OUT010,281.4820818181817
FDP21,OUT046,3391.5912527272717
FDP58,OUT046,3454.0625591549287
FDA27,OUT019,584.7577647727275
FDK41,OUT019,219.21852093023256
NCH42,OUT046,3643.519725984252
FDG29,OUT045,677.1027476190475
FDW15,OUT018,2232.847021848739
FDD28,OUT018,796.6402682539688
FDQ37,OUT049,3130.004904950494
FDC23,OUT035,3259.5620849056604
FDV13,OUT035,1284.7897668711655
FDK33,OUT046,3643.519725984252
FDO33,OUT013,1922.1493817142846
FDN21,OUT017,2453.7477006993017
NCW06,OUT027,5329.314724444444
FDI38,OUT035,3945.4325672131154
FDC21,OUT027,2517.8820884848496
NCS05,OUT046,2243.669596721311
NCN53,OUT049,583.8145788617886
FDV40,OUT010,165.91858165137603
FDG60,OUT017,4340.218358415841
NCY30,OUT027,5329.314724444444
FDM40,OUT045,1827.8328454545453
NCO30,OUT046,2752.9709346534655
FDK10,OUT046,3384.1080642424226
FDM36,OUT045,2778.5893175257734
FDN10,OUT013,1922.1493817142846
FDM46,OUT018,1458.4550080536917
FDX50,OUT049,1649.2997859999991
FDP33,OUT045,4433.304032653062
FDO12,OUT045,3130.004904950494
FDC28,OUT013,1461.8437959999997
FDO31,OUT045,1458.4550080536917
FDX45,OUT035,3053.099877777778
FDV21,OUT049,2142.7435709401707
FDH04,OUT049,1458.4550080536917
NCG54,OUT013,2644.4778427083343
FDO13,OUT046,2286.4132673684217
FDA09,OUT027,5329.314724444444
FDC38,OUT017,2142.7435709401707
NCO42,OUT046,2453.7477006993017
FDL45,OUT049,1987.251048648648
NCK31,OUT013,713.8586545454551
FDM39,OUT017,2778.5893175257734
FDC22,OUT010,482.6995426229507
FDF46,OUT046,1922.1493817142846
FDQ37,OUT045,2939.348476190474
FDH41,OUT010,584.7577647727275
FDQ04,OUT046,677.1027476190475
NCQ02,OUT027,5329.314724444444
FDJ57,OUT027,5329.314724444444
NCE07,OUT049,2309.200798000001
FDE56,OUT013,796.6402682539688
FDI20,OUT049,3643.519725984252
FDK36,OUT018,713.8586545454551
FDP08,OUT027,5329.314724444444
FDF44,OUT017,1987.251048648648
NCU53,OUT017,2286.4132673684217
FDF47,OUT035,3737.2957751824797
FDS55,OUT010,346.8972837209304
FDZ52,OUT010,281.4820818181817
FDL04,OUT018,1372.6884907407414
NCM26,OUT035,2453.7477006993017
FDX43,OUT049,2286.4132673684217
FDP52,OUT049,3454.0625591549287
DRK49,OUT045,677.1027476190475
FDE38,OUT013,2286.4132673684217
DRF13,OUT035,3053.099877777778
FDK41,OUT010,219.21852093023256
FDJ04,OUT027,3242.0620715328478
FDZ44,OUT018,1752.2524400000002
FDS11,OUT013,3643.519725984252
FDA55,OUT049,3643.519725984252
NCW53,OUT046,3130.004904950494
FDB49,OUT027,2517.8820884848496
FDD23,OUT017,3391.5912527272717
NCV42,OUT045,1682.2122382352939
NCZ29,OUT018,1752.2524400000002
FDQ26,OUT013,796.6402682539688
FDV08,OUT017,677.1027476190475
FDC53,OUT049,1573.0706258064517
FDV58,OUT010,482.6995426229507
NCP02,OUT019,165.91858165137603
DRI37,OUT045,935.0323883040942
FDQ12,OUT049,3643.519725984252
FDE33,OUT046,1458.4550080536917
FDX27,OUT045,1461.8437959999997
FDM22,OUT017,713.8586545454551
NCH30,OUT019,281.4820818181817
FDC04,OUT017,3643.519725984252
FDO38,OUT046,1284.7897668711655
FDV52,OUT027,3242.0620715328478
FDB32,OUT013,1573.0706258064517
FDV43,OUT018,798.217603539823
FDI24,OUT018,2778.5893175257734
FDR40,OUT017,1435.9121343750003
FDW02,OUT049,1987.251048648648
FDE44,OUT049,713.8586545454551
FDL38,OUT046,1458.4550080536917
NCT54,OUT010,219.21852093023256
DRJ39,OUT010,584.7577647727275
FDW55,OUT049,4034.300306896551
DRF13,OUT019,346.8972837209304
NCW17,OUT049,2243.669596721311
FDP13,OUT035,677.1027476190475
FDS08,OUT018,2778.5893175257734
NCP17,OUT035,935.0323883040942
NCO53,OUT035,3384.1080642424226
FDH19,OUT045,2778.5893175257734
FDJ04,OUT017,2142.7435709401707
FDG10,OUT049,796.6402682539688
FDA40,OUT010,219.21852093023256
FDI53,OUT045,2503.501336448598
FDU09,OUT010,165.91858165137603
FDK60,OUT045,1461.8437959999997
FDR43,OUT017,583.8145788617886
FDW22,OUT017,3945.4325672131154
DRP47,OUT010,584.7577647727275
DRG48,OUT010,346.8972837209304
FDA14,OUT035,3053.099877777778
FDU49,OUT013,1284.7897668711655
FDK28,OUT045,4433.304032653062
FDT19,OUT046,2778.5893175257734
NCQ42,OUT045,1827.8328454545453
FDD03,OUT045,3737.2957751824797
NCM53,OUT013,1879.2570116129032
NCX53,OUT045,1827.8328454545453
FDV14,OUT027,2517.8820884848496
NCZ54,OUT017,3053.099877777778
FDB39,OUT013,796.6402682539688
DRC24,OUT046,2644.4778427083343
FDY36,OUT013,1103.1862133333336
FDN01,OUT035,3259.5620849056604
DRH25,OUT046,935.0323883040942
FDV08,OUT046,677.1027476190475
NCP53,OUT049,3945.4325672131154
FDU52,OUT010,346.8972837209304
NCI42,OUT045,3643.519725984252
FDZ14,OUT035,1987.251048648648
FDF11,OUT046,3945.4325672131154
FDQ13,OUT018,1202.656733333333
FDO32,OUT010,92.67548155339806
DRJ37,OUT018,2232.847021848739
FDY43,OUT046,3053.099877777778
NCT41,OUT017,3053.099877777778
NCV17,OUT045,1827.8328454545453
FDM04,OUT027,1378.2631852760737
DRB48,OUT018,507.04640366972507
FDM24,OUT013,2286.4132673684217
FDT37,OUT049,4433.304032653062
NCO05,OUT010,219.21852093023256
FDL13,OUT046,3643.519725984252
FDL15,OUT017,2644.4778427083343
FDB11,OUT018,3327.9525829268296
FDL14,OUT019,346.8972837209304
FDY10,OUT019,281.4820818181817
FDJ40,OUT049,1879.2570116129032
NCW18,OUT046,4340.218358415841
NCY06,OUT013,1987.251048648648
DRE13,OUT018,1458.4550080536917
FDA26,OUT045,3737.2957751824797
NCE19,OUT010,165.91858165137603
FDE33,OUT035,1458.4550080536917
DRL59,OUT027,1378.2631852760737
FDY07,OUT046,798.217603539823
FDF57,OUT018,2552.005235185186
FDM58,OUT035,1461.8437959999997
FDP26,OUT027,2517.8820884848496
FDY32,OUT046,2503.501336448598
FDD51,OUT010,92.67548155339806
FDU22,OUT018,1752.2524400000002
FDZ49,OUT018,3327.9525829268296
NCI42,OUT017,3643.519725984252
FDT04,OUT027,1378.2631852760737
NCU41,OUT045,2939.348476190474
FDS56,OUT045,4034.300306896551
NCN42,OUT017,2453.7477006993017
FDK34,OUT046,4340.218358415841
FDB03,OUT017,3737.2957751824797
DRJ25,OUT035,713.8586545454551
FDT25,OUT027,3242.0620715328478
FDN20,OUT013,2453.7477006993017
FDP09,OUT013,3643.519725984252
FDM20,OUT019,584.7577647727275
NCG55,OUT046,1922.1493817142846
NCP14,OUT045,1879.2570116129032
NCH06,OUT046,3454.0625591549287
FDV52,OUT013,1922.1493817142846
NCL07,OUT035,677.1027476190475
DRJ11,OUT027,5329.314724444444
DRO59,OUT013,1103.1862133333336
FDW15,OUT010,346.8972837209304
NCQ30,OUT035,2243.669596721311
NCN54,OUT019,165.91858165137603
FDY01,OUT027,3242.0620715328478
FDX39,OUT035,4340.218358415841
FDH53,OUT027,2517.8820884848496
FDA57,OUT035,677.1027476190475
NCC07,OUT010,281.4820818181817
FDU28,OUT013,2893.8398258992806
FDK36,OUT010,92.67548155339806
FDR36,OUT018,507.04640366972507
NCQ17,OUT035,2503.501336448598
FDS28,OUT019,165.91858165137603
FDE08,OUT045,2644.4778427083343
FDU22,OUT046,2142.7435709401707
FDG41,OUT045,1879.2570116129032
FDO31,OUT010,165.91858165137603
FDM21,OUT019,584.7577647727275
FDU40,OUT017,2939.348476190474
FDV36,OUT018,1752.2524400000002
FDT10,OUT027,1378.2631852760737
FDX38,OUT045,798.217603539823
NCU30,OUT027,4117.3177126315795
NCV06,OUT049,2939.348476190474
FDT16,OUT035,4034.300306896551
NCP41,OUT027,2517.8820884848496
FDZ56,OUT017,2644.4778427083343
FDC22,OUT035,3391.5912527272717
FDU10,OUT035,677.1027476190475
FDS46,OUT045,1827.8328454545453
FDO08,OUT049,2286.4132673684217
NCV42,OUT018,1372.6884907407414
FDP33,OUT035,4433.304032653062
FDJ12,OUT046,4340.218358415841
FDH04,OUT045,1458.4550080536917
NCU54,OUT013,3454.0625591549287
FDO36,OUT010,425.9355914529916
FDT37,OUT027,6280.890879999996
FDD14,OUT010,482.6995426229507
FDA16,OUT013,3945.4325672131154
NCS42,OUT019,219.21852093023256
FDP10,OUT019,219.21852093023256
FDQ28,OUT049,2644.4778427083343
FDK57,OUT010,281.4820818181817
FDK02,OUT013,1922.1493817142846
FDW47,OUT018,1752.2524400000002
NCC42,OUT018,1752.2524400000002
FDQ37,OUT018,2893.8398258992806
FDL40,OUT046,1461.8437959999997
DRE13,OUT010,219.21852093023256
FDQ34,OUT027,2517.8820884848496
NCB54,OUT046,1987.251048648648
FDS48,OUT049,3053.099877777778
FDO15,OUT045,1103.1862133333336
NCT30,OUT013,798.217603539823
FDU49,OUT027,2517.8820884848496
FDE21,OUT046,1922.1493817142846
FDS49,OUT019,165.91858165137603
FDT38,OUT027,2517.8820884848496
FDZ01,OUT045,1682.2122382352939
FDC41,OUT035,1103.1862133333336
DRG13,OUT010,425.9355914529916
NCZ42,OUT018,3327.9525829268296
NCM07,OUT045,1435.9121343750003
NCV17,OUT018,1752.2524400000002
DRK39,OUT035,1435.9121343750003
FDS37,OUT018,1752.2524400000002
FDV12,OUT019,219.21852093023256
NCG19,OUT018,3327.9525829268296
FDS51,OUT013,796.6402682539688
NCO14,OUT046,677.1027476190475
FDC38,OUT046,2142.7435709401707
FDN15,OUT046,2309.200798000001
NCH42,OUT013,3643.519725984252
FDQ22,OUT046,583.8145788617886
FDC05,OUT013,2893.8398258992806
FDZ31,OUT013,2893.8398258992806
DRJ23,OUT049,2939.348476190474
FDC52,OUT035,2649.1102324324324
DRD12,OUT010,219.21852093023256
FDV55,OUT017,3053.099877777778
FDD32,OUT046,1284.7897668711655
FDR01,OUT049,3391.5912527272717
FDY08,OUT019,281.4820818181817
FDQ45,OUT045,2752.9709346534655
DRN11,OUT027,4117.3177126315795
NCS05,OUT018,1752.2524400000002
FDY32,OUT035,2503.501336448598
NCD31,OUT045,2644.4778427083343
NCE06,OUT049,2503.501336448598
NCP14,OUT046,1879.2570116129032
NCF18,OUT019,482.6995426229507
FDF14,OUT018,2232.847021848739
FDB22,OUT017,2503.501336448598
NCH54,OUT049,2644.4778427083343
FDU27,OUT035,713.8586545454551
FDS58,OUT027,4117.3177126315795
NCU29,OUT035,2649.1102324324324
FDJ57,OUT013,2893.8398258992806
FDL56,OUT049,1458.4550080536917
FDH60,OUT035,3130.004904950494
FDN24,OUT018,796.6402682539688
FDD02,OUT017,1987.251048648648
FDP15,OUT017,4433.304032653062
FDB28,OUT027,5329.314724444444
DRC49,OUT045,2286.4132673684217
NCG30,OUT018,1752.2524400000002
FDJ14,OUT049,1202.656733333333
FDL52,OUT045,583.8145788617886
NCG19,OUT027,6280.890879999996
NCN41,OUT035,1987.251048648648
FDW22,OUT013,3945.4325672131154
FDI02,OUT013,1879.2570116129032
FDV51,OUT045,2644.4778427083343
FDV48,OUT046,1435.9121343750003
NCL17,OUT019,281.4820818181817
FDP46,OUT045,1284.7897668711655
FDU10,OUT045,583.8145788617886
FDT37,OUT010,584.7577647727275
FDI27,OUT035,798.217603539823
FDN51,OUT046,4034.300306896551
FDW07,OUT035,1284.7897668711655
FDN45,OUT049,3454.0625591549287
DRN37,OUT027,4117.3177126315795
DRF48,OUT049,3391.5912527272717
FDP38,OUT019,165.91858165137603
NCX18,OUT027,5329.314724444444
FDK45,OUT018,1752.2524400000002
FDZ37,OUT049,1202.656733333333
FDS50,OUT018,3327.9525829268296
NCR54,OUT018,2893.8398258992806
NCS17,OUT035,1879.2570116129032
FDV31,OUT046,2552.005235185186
DRE27,OUT017,1573.0706258064517
FDN60,OUT013,2644.4778427083343
FDK26,OUT013,3384.1080642424226
FDX37,OUT018,1372.6884907407414
FDW31,OUT046,3130.004904950494
FDX26,OUT018,3384.1080642424226
DRL49,OUT019,281.4820818181817
FDU49,OUT017,1284.7897668711655
FDY58,OUT046,3643.519725984252
FDN03,OUT045,4034.300306896551
NCV06,OUT010,482.6995426229507
FDH53,OUT045,1284.7897668711655
FDG31,OUT018,1103.1862133333336
NCC06,OUT045,1827.8328454545453
FDS13,OUT049,4433.304032653062
FDP16,OUT035,4340.218358415841
FDA35,OUT013,1987.251048648648
DRP47,OUT018,3327.9525829268296
FDY28,OUT010,584.7577647727275
FDY20,OUT035,1458.4550080536917
NCH30,OUT017,1879.2570116129032
NCR29,OUT019,165.91858165137603
NCP05,OUT013,2453.7477006993017
NCF30,OUT019,281.4820818181817
FDA08,OUT035,2286.4132673684217
FDN51,OUT027,6280.890879999996
FDH12,OUT046,1649.2997859999991
FDY39,OUT017,3384.1080642424226
NCO53,OUT045,3384.1080642424226
FDB40,OUT046,2644.4778427083343
FDH02,OUT049,1202.656733333333
FDY11,OUT027,1378.2631852760737
FDQ09,OUT019,281.4820818181817
FDP16,OUT013,3643.519725984252
NCF55,OUT018,507.04640366972507
FDY09,OUT027,4117.3177126315795
FDY39,OUT045,3384.1080642424226
NCU53,OUT049,2286.4132673684217
NCT41,OUT049,3053.099877777778
FDJ45,OUT046,583.8145788617886
FDR28,OUT013,2644.4778427083343
FDN08,OUT013,2142.7435709401707
FDJ07,OUT049,1922.1493817142846
FDZ09,OUT027,4117.3177126315795
FDQ14,OUT017,2286.4132673684217
FDY12,OUT027,1378.2631852760737
FDK57,OUT046,2142.7435709401707
FDD20,OUT049,2243.669596721311
FDS36,OUT018,1372.6884907407414
FDI40,OUT049,1879.2570116129032
FDJ40,OUT045,1879.2570116129032
FDE08,OUT013,2644.4778427083343
DRK01,OUT013,1573.0706258064517
FDC58,OUT049,677.1027476190475
FDE50,OUT046,2752.9709346534655
FDX48,OUT035,2644.4778427083343
DRM35,OUT018,3259.5620849056604
FDG41,OUT013,1879.2570116129032
FDB52,OUT046,4433.304032653062
FDV19,OUT045,2644.4778427083343
DRG48,OUT017,2649.1102324324324
FDI26,OUT013,2778.5893175257734
FDU11,OUT019,281.4820818181817
FDF59,OUT019,281.4820818181817
FDR07,OUT049,1573.0706258064517
NCE06,OUT017,2503.501336448598
FDE10,OUT046,2142.7435709401707
NCO55,OUT046,1879.2570116129032
FDZ13,OUT013,713.8586545454551
FDT50,OUT017,1879.2570116129032
FDH12,OUT010,219.21852093023256
FDD21,OUT045,1827.8328454545453
NCM05,OUT013,4034.300306896551
FDK04,OUT013,796.6402682539688
FDN33,OUT017,1879.2570116129032
NCM18,OUT010,165.91858165137603
DRC25,OUT049,1202.656733333333
FDT47,OUT017,1461.8437959999997
FDD45,OUT027,2517.8820884848496
NCD07,OUT018,1752.2524400000002
NCY54,OUT010,425.9355914529916
FDL12,OUT049,796.6402682539688
FDL02,OUT017,1879.2570116129032
FDC60,OUT035,1458.4550080536917
FDR37,OUT017,3384.1080642424226
FDY16,OUT017,3384.1080642424226
FDU26,OUT045,1827.8328454545453
FDN24,OUT013,796.6402682539688
FDH44,OUT013,2453.7477006993017
FDE23,OUT010,92.67548155339806
FDW60,OUT017,3259.5620849056604
FDQ55,OUT049,1922.1493817142846
FDV32,OUT027,1378.2631852760737
FDV03,OUT010,346.8972837209304
FDY14,OUT010,584.7577647727275
NCL55,OUT027,6280.890879999996
DRF25,OUT017,677.1027476190475
FDX03,OUT046,677.1027476190475
FDF40,OUT045,3643.519725984252
FDX24,OUT010,219.21852093023256
FDA25,OUT049,1879.2570116129032
FDH21,OUT018,2232.847021848739
FDB47,OUT010,584.7577647727275
FDT34,OUT019,219.21852093023256
FDS39,OUT010,281.4820818181817
NCU05,OUT046,1284.7897668711655
FDE02,OUT049,1202.656733333333
FDL25,OUT035,1435.9121343750003
FDC50,OUT049,1202.656733333333
FDZ32,OUT049,1682.2122382352939
FDV14,OUT045,1284.7897668711655
FDR07,OUT045,1573.0706258064517
FDB26,OUT049,796.6402682539688
NCR50,OUT045,2453.7477006993017
FDP01,OUT018,2232.847021848739
FDH57,OUT045,1827.8328454545453
FDM60,OUT027,1378.2631852760737
FDA45,OUT017,3259.5620849056604
FDU55,OUT017,4433.304032653062
FDH40,OUT035,1458.4550080536917
FDG40,OUT019,92.67548155339806
FDT12,OUT049,4340.218358415841
DRL59,OUT045,935.0323883040942
FDT47,OUT018,1372.6884907407414
FDI60,OUT017,1103.1862133333336
DRF51,OUT027,1378.2631852760737
NCK31,OUT049,713.8586545454551
FDB08,OUT045,2286.4132673684217
FDM44,OUT035,1573.0706258064517
FDD46,OUT018,2232.847021848739
FDR27,OUT019,281.4820818181817
FDV56,OUT010,281.4820818181817
FDM02,OUT049,1202.656733333333
FDU45,OUT018,1752.2524400000002
FDZ10,OUT017,1987.251048648648
NCK31,OUT010,165.91858165137603
FDR27,OUT035,2142.7435709401707
FDF33,OUT013,1649.2997859999991
FDJ36,OUT046,1879.2570116129032
FDP33,OUT049,4433.304032653062
FDG17,OUT046,3643.519725984252
FDG47,OUT027,6280.890879999996
NCW29,OUT046,2243.669596721311
DRH59,OUT017,1103.1862133333336
FDR32,OUT017,3737.2957751824797
FDP48,OUT035,3384.1080642424226
FDG17,OUT035,3643.519725984252
DRJ59,OUT017,677.1027476190475
FDY48,OUT027,2517.8820884848496
FDB02,OUT046,3259.5620849056604
FDN10,OUT019,281.4820818181817
NCD55,OUT035,677.1027476190475
FDX34,OUT013,1987.251048648648
FDZ38,OUT045,2778.5893175257734
DRF37,OUT049,4433.304032653062
DRL47,OUT019,281.4820818181817
FDL27,OUT035,1103.1862133333336
NCP53,OUT035,3945.4325672131154
FDT03,OUT019,482.6995426229507
FDJ28,OUT035,2939.348476190474
FDF40,OUT018,3327.9525829268296
FDA32,OUT035,3945.4325672131154
NCP02,OUT017,935.0323883040942
FDZ31,OUT045,3130.004904950494
NCQ29,OUT013,4034.300306896551
FDP57,OUT010,219.21852093023256
FDL32,OUT027,3242.0620715328478
DRB01,OUT035,3391.5912527272717
FDJ40,OUT046,1879.2570116129032
FDO24,OUT018,2232.847021848739
FDO11,OUT018,3327.9525829268296
FDA56,OUT035,2243.669596721311
FDF02,OUT045,1573.0706258064517
FDA10,OUT013,2142.7435709401707
NCI55,OUT017,2243.669596721311
FDZ40,OUT010,165.91858165137603
FDV08,OUT049,677.1027476190475
FDN48,OUT013,1458.4550080536917
FDU57,OUT017,2503.501336448598
DRF49,OUT013,1922.1493817142846
FDS02,OUT035,3391.5912527272717
FDS43,OUT046,2939.348476190474
FDT16,OUT013,4034.300306896551
FDX19,OUT027,6280.890879999996
FDK15,OUT046,1573.0706258064517
DRA12,OUT049,2309.200798000001
FDY35,OUT017,798.217603539823
NCU42,OUT013,2649.1102324324324
FDD26,OUT013,3384.1080642424226
FDR11,OUT018,2232.847021848739
NCP53,OUT045,3945.4325672131154
FDP34,OUT045,3053.099877777778
NCV41,OUT019,281.4820818181817
FDN20,OUT018,2232.847021848739
FDZ16,OUT018,2893.8398258992806
FDZ28,OUT049,1987.251048648648
NCL55,OUT013,4034.300306896551
NCJ17,OUT046,1458.4550080536917
FDT37,OUT046,4433.304032653062
FDV51,OUT049,2644.4778427083343
FDZ28,OUT035,1987.251048648648
FDN27,OUT013,1922.1493817142846
FDS14,OUT019,346.8972837209304
FDZ58,OUT045,1827.8328454545453
FDD46,OUT046,2503.501336448598
FDJ03,OUT035,713.8586545454551
FDU03,OUT010,425.9355914529916
FDA33,OUT027,4117.3177126315795
NCW53,OUT035,2939.348476190474
NCC55,OUT017,583.8145788617886
FDP52,OUT019,584.7577647727275
FDE39,OUT049,2243.669596721311
FDB44,OUT035,3945.4325672131154
FDG59,OUT013,507.04640366972507
FDI05,OUT013,1103.1862133333336
FDF59,OUT045,1827.8328454545453
FDM39,OUT019,425.9355914529916
FDB14,OUT013,1284.7897668711655
NCS05,OUT019,281.4820818181817
DRJ35,OUT045,935.0323883040942
FDO31,OUT019,165.91858165137603
FDA31,OUT046,2778.5893175257734
FDX40,OUT049,677.1027476190475
FDW56,OUT045,3391.5912527272717
FDH09,OUT018,713.8586545454551
FDA52,OUT019,425.9355914529916
FDF20,OUT019,482.6995426229507
FDE40,OUT046,935.0323883040942
NCU17,OUT046,1879.2570116129032
NCP14,OUT035,1879.2570116129032
FDN25,OUT027,1378.2631852760737
FDU39,OUT049,796.6402682539688
NCM05,OUT017,4034.300306896551
FDU07,OUT017,2286.4132673684217
FDF28,OUT049,1987.251048648648
FDR57,OUT049,2649.1102324324324
FDJ33,OUT013,2142.7435709401707
DRH23,OUT035,935.0323883040942
FDQ52,OUT046,4433.304032653062
DRK13,OUT035,3130.004904950494
FDP09,OUT046,3643.519725984252
FDR08,OUT027,2517.8820884848496
FDV50,OUT045,1827.8328454545453
FDT13,OUT049,2939.348476190474
FDJ27,OUT027,2517.8820884848496
FDH21,OUT046,2286.4132673684217
FDW14,OUT027,2517.8820884848496
FDL52,OUT049,677.1027476190475
FDW28,OUT017,3130.004904950494
FDL40,OUT049,1461.8437959999997
FDE24,OUT046,2309.200798000001
FDX35,OUT049,3454.0625591549287
FDP46,OUT017,1284.7897668711655
FDX56,OUT045,3737.2957751824797
FDQ45,OUT049,2752.9709346534655
FDK50,OUT027,4117.3177126315795
FDY26,OUT045,3945.4325672131154
FDQ09,OUT017,1922.1493817142846
FDN39,OUT049,2453.7477006993017
FDP13,OUT017,677.1027476190475
FDR51,OUT013,2503.501336448598
FDZ49,OUT010,584.7577647727275
FDL28,OUT018,3327.9525829268296
FDZ10,OUT035,1987.251048648648
FDK38,OUT013,2286.4132673684217
DRL49,OUT027,3242.0620715328478
FDR15,OUT013,2286.4132673684217
FDQ24,OUT035,4433.304032653062
FDD56,OUT013,2778.5893175257734
NCR42,OUT046,583.8145788617886
FDH52,OUT045,1103.1862133333336
FDH57,OUT019,281.4820818181817
FDR15,OUT010,346.8972837209304
FDJ34,OUT035,2142.7435709401707
FDW37,OUT035,1284.7897668711655
FDQ23,OUT018,1372.6884907407414
FDP34,OUT013,3053.099877777778
FDE04,OUT027,5329.314724444444
FDC48,OUT045,1435.9121343750003
FDA47,OUT019,346.8972837209304
FDI35,OUT018,3259.5620849056604
NCV05,OUT013,2286.4132673684217
FDR28,OUT045,2644.4778427083343
FDH31,OUT017,1682.2122382352939
FDP59,OUT019,219.21852093023256
FDS19,OUT018,1202.656733333333
FDM60,OUT045,677.1027476190475
FDJ44,OUT018,2778.5893175257734
DRH51,OUT017,1284.7897668711655
DRC25,OUT017,1435.9121343750003
DRE25,OUT013,1458.4550080536917
NCX05,OUT049,1922.1493817142846
FDR11,OUT017,2503.501336448598
DRP47,OUT045,4433.304032653062
DRC49,OUT019,346.8972837209304
FDQ47,OUT027,1378.2631852760737
FDL20,OUT013,1649.2997859999991
FDM34,OUT035,1987.251048648648
NCN55,OUT013,4340.218358415841
FDD41,OUT035,1879.2570116129032
FDE52,OUT049,1202.656733333333
NCT18,OUT019,425.9355914529916
FDJ32,OUT018,796.6402682539688
FDE16,OUT046,3643.519725984252
FDZ09,OUT045,2644.4778427083343
DRZ11,OUT046,2142.7435709401707
FDK41,OUT049,1458.4550080536917
FDE56,OUT049,796.6402682539688
FDH34,OUT013,2893.8398258992806
DRI49,OUT013,1284.7897668711655
DRI59,OUT046,4340.218358415841
DRC36,OUT049,2778.5893175257734
FDS15,OUT019,219.21852093023256
FDI07,OUT018,2893.8398258992806
FDZ15,OUT018,1752.2524400000002
NCX41,OUT027,5329.314724444444
NCO29,OUT019,425.9355914529916
FDF57,OUT013,3053.099877777778
FDI33,OUT035,1284.7897668711655
DRJ47,OUT049,2778.5893175257734
FDB34,OUT046,1284.7897668711655
FDY22,OUT027,3242.0620715328478
DRL11,OUT017,2286.4132673684217
FDY46,OUT035,2939.348476190474
FDG17,OUT013,3643.519725984252
FDE52,OUT018,1202.656733333333
DRP47,OUT027,6280.890879999996
FDO01,OUT010,281.4820818181817
FDL09,OUT046,2453.7477006993017
FDR57,OUT013,2649.1102324324324
DRD37,OUT035,798.217603539823
FDQ36,OUT027,1378.2631852760737
FDL33,OUT049,3391.5912527272717
FDL48,OUT045,713.8586545454551
FDL28,OUT049,3454.0625591549287
NCN29,OUT046,798.217603539823
FDO13,OUT035,2286.4132673684217
FDB38,OUT045,2453.7477006993017
FDI36,OUT035,3130.004904950494
FDI58,OUT035,1435.9121343750003
FDH22,OUT018,1752.2524400000002
FDQ27,OUT013,1879.2570116129032
FDT33,OUT046,2286.4132673684217
FDC56,OUT045,1827.8328454545453
FDF14,OUT046,2649.1102324324324
FDQ39,OUT017,2939.348476190474
NCM43,OUT017,2644.4778427083343
